cluster,hour,volume,occupancy,duration,volume-11kW,s_price,e_price
0,0,84.3915895061728,20.65277777777778,12.73533950617284,84.89795524691354,0.7499999999999999,1.124166666666667
0,1,86.27932098765432,21.24074074074074,13.001543209876539,86.2793209876543,0.7499999999999999,1.124166666666667
0,2,87.8942901234568,21.462962962962962,13.239969135802466,87.89429012345678,0.7499999999999999,1.124166666666667
0,3,89.06635802469135,21.685185185185187,13.402006172839505,89.06635802469134,0.7499999999999999,1.124166666666667
0,4,86.79513888888889,21.564814814814813,13.078703703703702,86.79513888888887,0.7499999999999999,1.124166666666667
0,5,82.358024691358,20.935185185185187,12.442901234567898,82.19598765432094,0.7499999999999999,1.124166666666667
0,6,78.7878086419753,20.13888888888889,11.891203703703699,78.7878086419753,0.7499999999999999,1.124166666666667
0,7,73.0625,19.712962962962962,10.997685185185182,73.06249999999999,0.7499999999999999,1.124166666666667
0,8,67.34529320987653,18.52777777777778,10.152777777777771,67.34529320987653,0.7499999999999999,1.124166666666667
0,9,67.0131172839506,18.37037037037037,10.070987654320984,67.01311728395059,0.7499999999999999,1.124166666666667
0,10,67.70177469135803,18.40740740740741,10.141203703703702,67.70177469135801,0.7499999999999999,1.124166666666667
0,11,68.1176697530864,18.51851851851852,10.157407407407403,68.1176697530864,0.7499999999999999,1.124166666666667
0,12,68.23649691358024,18.444444444444443,10.147376543209873,68.23649691358024,0.7499999999999999,1.124166666666667
0,13,66.62962962962963,18.46759259259259,9.906635802469133,66.62962962962962,0.7499999999999999,1.124166666666667
0,14,64.08564814814814,17.76851851851852,9.567901234567898,64.08564814814814,0.7499999999999999,1.124166666666667
0,15,63.988425925925924,17.712962962962962,9.558641975308639,63.98842592592592,0.7499999999999999,1.124166666666667
0,16,62.632716049382715,17.77314814814815,9.376543209876539,62.63271604938271,0.7499999999999999,1.124166666666667
0,17,62.25192901234567,17.185185185185187,9.34336419753086,62.25192901234566,0.7499999999999999,1.124166666666667
0,18,63.58603395061728,17.62037037037037,9.588734567901229,63.58603395061727,0.7499999999999999,1.124166666666667
0,19,67.87461419753085,18.01851851851852,10.258487654320984,67.87461419753085,0.7499999999999999,1.124166666666667
0,20,71.34220679012344,18.74074074074074,10.820216049382713,71.34220679012344,0.7499999999999999,1.124166666666667
0,21,74.74768518518516,19.12037037037037,11.333333333333329,74.74768518518516,0.7499999999999999,1.124166666666667
0,22,78.52044753086419,19.75925925925926,11.898148148148145,78.52044753086417,0.7499999999999999,1.124166666666667
0,23,79.74652777777777,20.416666666666668,12.051697530864194,79.74652777777777,0.7499999999999999,1.124166666666667
1,0,54.05821917808218,16.328767123287673,8.156392694063923,54.058219178082176,0.7499999999999999,1.1241666666666668
1,1,54.51369863013697,16.671232876712327,8.22146118721461,54.51369863013697,0.7499999999999999,1.1241666666666668
1,2,54.493721461187214,16.71232876712329,8.215753424657532,54.49372146118721,0.7499999999999999,1.1241666666666668
1,3,53.98630136986301,16.84931506849315,8.141552511415522,53.986301369863,0.7499999999999999,1.1241666666666668
1,4,52.947488584474875,16.794520547945204,7.995433789954334,52.94748858447487,0.7499999999999999,1.1241666666666668
1,5,48.99600456621004,16.397260273972602,7.433789954337896,50.48696727549466,0.7499999999999999,1.1241666666666668
1,6,47.79737442922374,15.767123287671232,7.24429223744292,47.79737442922374,0.7499999999999999,1.1241666666666668
1,7,43.14269406392693,15.41095890410959,6.4999999999999964,43.14269406392693,0.7499999999999999,1.1241666666666668
1,8,38.82762557077625,14.452054794520548,5.849315068493149,38.82762557077624,0.7499999999999999,1.1241666666666668
1,9,39.31906392694063,14.643835616438356,5.896118721461185,39.31906392694063,0.7499999999999999,1.1241666666666668
1,10,40.921232876712324,14.643835616438356,6.102739726027394,40.921232876712324,0.7499999999999999,1.1241666666666668
1,11,41.87214611872146,14.67123287671233,6.229452054794518,41.87214611872145,0.7499999999999999,1.1241666666666668
1,12,42.66324200913241,14.794520547945206,6.351598173515978,42.66324200913241,0.7499999999999999,1.1241666666666668
1,13,41.45262557077625,14.95890410958904,6.197488584474883,41.45262557077625,0.7499999999999999,1.1241666666666668
1,14,40.042237442922364,14.493150684931507,6.023972602739724,40.042237442922364,0.7499999999999999,1.1241666666666668
1,15,40.79737442922374,14.575342465753424,6.132420091324197,40.79737442922374,0.7499999999999999,1.1241666666666668
1,16,40.653538812785385,14.643835616438356,6.119863013698627,40.653538812785385,0.7499999999999999,1.1241666666666668
1,17,40.541666666666664,14.657534246575343,6.123287671232874,40.725456621004554,0.7499999999999999,1.1241666666666668
1,18,41.88812785388127,14.835616438356164,6.394977168949769,41.88812785388127,0.7499999999999999,1.1241666666666668
1,19,45.6837899543379,15.150684931506849,6.989726027397257,45.68378995433788,0.7499999999999999,1.1241666666666668
1,20,49.20376712328766,15.945205479452055,7.511415525114154,49.20376712328766,0.7499999999999999,1.1241666666666668
1,21,52.899543378995425,16.28767123287671,8.065068493150681,52.89954337899542,0.7499999999999999,1.1241666666666668
1,22,55.70433789954337,16.84931506849315,8.455479452054792,55.70433789954337,0.7499999999999999,1.1241666666666668
1,23,57.306506849315056,17.273972602739725,8.664383561643834,57.306506849315056,0.7499999999999999,1.1241666666666668
