cluster,hour,volume,occupancy,duration,volume-11kW,s_price,e_price
0,0,65.24281609195401,16.913793103448278,10.330459770114942,65.29561781609195,0.8436724137931035,0.9240000000000002
0,1,65.1177536231884,16.6,10.316666666666665,65.1177536231884,0.8560000000000001,0.924
0,2,65.55014749262536,16.486725663716815,10.364306784660766,65.55014749262536,0.8560000000000001,0.924
0,3,65.01447740112994,16.423728813559322,10.290254237288133,65.01447740112994,0.8560000000000001,0.924
0,4,64.91313559322033,16.5,10.277542372881355,64.91313559322033,0.8560000000000001,0.924
0,5,64.6421568627451,16.521008403361346,10.235294117647056,64.7046568627451,0.856,0.924
0,6,64.74252136752136,16.615384615384617,10.258547008547007,64.74252136752136,0.8560000000000001,0.924
0,7,64.81576797385621,17.068627450980394,10.151143790849671,64.81576797385621,0.8336519607843137,1.0295588235294115
0,8,64.87101063829786,17.074468085106382,10.261524822695035,64.87101063829786,0.8327500000000001,1.03381914893617
0,9,72.77083333333334,18.0,11.499999999999998,72.77083333333331,0.8383750000000001,1.00725
0,10,52.5,12.0,8.999999999999998,52.499999999999986,0.8560000000000001,0.924
0,12,68.08462199312714,16.20618556701031,10.730240549828178,68.08462199312714,0.8325,1.035
0,13,69.48717948717949,16.45054945054945,10.945970695970695,69.48717948717949,0.8325000000000001,1.035
0,14,68.19166666666666,15.6,10.6,68.19166666666665,0.8324999999999999,1.035
0,17,65.88504016064256,16.216867469879517,10.409638554216865,65.88504016064256,0.8324999999999999,1.035
0,18,64.51880081300813,16.28048780487805,10.249999999999998,64.51880081300813,0.8325,1.035
0,19,70.94791666666667,16.75,11.249999999999998,70.94791666666666,0.8325,1.035
0,23,64.93730886850152,16.788990825688074,10.326452599388379,64.93730886850152,0.7460000000000001,0.924
1,9,66.04874213836477,16.80188679245283,10.440251572327043,66.04874213836477,0.6569999999999999,1.123
1,10,66.0679012345679,16.99074074074074,10.441358024691356,66.06790123456788,0.657,1.123
1,11,66.48856209150327,16.441176470588236,10.485294117647058,66.48856209150327,0.6570000000000001,1.123
1,14,66.61052631578947,16.410526315789475,10.532456140350876,66.61052631578947,0.657,1.123
1,15,66.44610507246377,16.32608695652174,10.527173913043477,66.44610507246377,0.657,1.123
1,16,65.41893115942028,16.07608695652174,10.379528985507246,65.41893115942028,0.657,1.123
1,19,63.7133152173913,16.293478260869566,10.144927536231883,63.7133152173913,0.657,1.123
1,20,63.412953795379536,16.594059405940595,10.13283828382838,63.412953795379536,0.657,1.123
1,21,64.01375404530744,16.475728155339805,10.204692556634303,64.01375404530744,0.6356407766990293,1.0375631067961164
1,22,64.10471976401179,16.654867256637168,10.193215339233038,64.10471976401179,0.6350000000000001,1.035
1,23,59.86458333333333,15.0,9.104166666666664,59.86458333333333,0.6350000000000001,1.035
2,9,38.19892473118279,11.338709677419354,6.239247311827956,38.19892473118279,0.657,1.123
2,10,35.35243055555555,11.0,5.850694444444444,35.35243055555555,0.657,1.123
2,11,35.88995726495726,10.628205128205128,5.932692307692307,35.88995726495726,0.657,1.123
2,14,35.77355072463767,10.73913043478261,5.987922705314008,35.77355072463767,0.657,1.123
2,15,35.49812734082397,10.48314606741573,5.9597378277153545,35.49812734082397,0.657,1.123
2,16,35.517790262172284,10.831460674157304,5.969101123595505,35.517790262172284,0.657,1.123
2,17,0.0,24.0,0.0,25.95833333333333,0.657,1.123
2,19,38.84760273972602,11.684931506849315,6.498858447488583,38.84760273972602,0.657,1.123
2,20,38.328645833333326,11.2625,6.3895833333333325,38.32864583333333,0.657,1.123
2,21,39.18055555555555,11.384615384615385,6.538461538461537,39.18055555555555,0.6386666666666668,1.0496666666666665
2,22,38.0281862745098,11.176470588235293,6.372549019607842,38.0281862745098,0.6350000000000001,1.035
2,23,37.38194444444444,9.833333333333334,6.506944444444444,37.38194444444444,0.6350000000000001,1.035
3,0,38.46410256410256,11.107692307692307,6.419230769230769,38.46410256410256,0.8373846153846155,0.924
3,1,37.8415404040404,11.212121212121213,6.31060606060606,37.8415404040404,0.8560000000000001,0.924
3,2,38.212622549019606,11.338235294117647,6.3921568627450975,38.212622549019606,0.8560000000000001,0.924
3,3,36.5787037037037,11.142857142857142,6.112433862433861,36.5787037037037,0.8560000000000001,0.924
3,4,36.74074074074074,11.031746031746032,6.129629629629629,36.74074074074074,0.8560000000000001,0.924
3,5,36.37365591397849,11.016129032258064,6.079301075268817,37.536794354838705,0.8560000000000001,0.924
3,6,37.70703124999999,10.9375,6.261718749999999,37.70703124999999,0.8560000000000001,0.924
3,7,39.79957805907172,11.050632911392405,6.5126582278481,39.79957805907172,0.836367088607595,1.0167341772151897
3,8,40.142720306513404,10.885057471264368,6.598659003831417,40.142720306513404,0.8324999999999999,1.035
3,9,28.259259259259256,7.888888888888889,4.999999999999999,28.259259259259252,0.8325,1.035
3,11,50.75,12.0,8.749999999999998,50.74999999999999,0.8560000000000001,0.924
3,12,36.74305555555556,10.702380952380953,6.089285714285713,37.14930555555555,0.832779761904762,1.0336785714285714
3,13,36.925,10.88888888888889,6.1388888888888875,36.925,0.8325,1.035
3,14,28.874999999999996,8.583333333333334,5.062499999999999,28.874999999999996,0.8325,1.035
3,17,37.37242268041236,10.97938144329897,6.281786941580755,37.37242268041236,0.8325,1.035
3,18,38.84175084175084,11.646464646464647,6.5168350168350155,38.84175084175084,0.8325,1.035
3,19,33.979166666666664,10.083333333333334,6.0555555555555545,33.979166666666664,0.8325,1.035
3,23,38.916666666666664,11.517857142857142,6.428571428571428,38.916666666666664,0.7460000000000001,0.924
