time,occupancy,duration,volume,volume-11kW,s_price,e_price
2022-09-01 00:00:00,15.0,9.166666666666664,60.37499999999999,60.374999999999986,0.7499999999999999,1.1241666666666668
2022-09-01 01:00:00,19.0,10.999999999999998,72.62499999999999,72.62499999999997,0.7499999999999999,1.1241666666666668
2022-09-01 02:00:00,20.0,10.999999999999996,73.20833333333333,73.20833333333331,0.7499999999999999,1.1241666666666668
2022-09-01 03:00:00,20.0,9.999999999999996,67.66666666666667,67.66666666666664,0.7499999999999999,1.1241666666666668
2022-09-01 04:00:00,20.0,10.41666666666666,69.70833333333331,69.70833333333331,0.7499999999999999,1.1241666666666668
2022-09-01 05:00:00,20.0,9.666666666666664,63.87499999999998,63.87499999999998,0.7499999999999999,1.1241666666666668
2022-09-01 06:00:00,11.0,10.083333333333329,66.79166666666664,66.79166666666664,0.7499999999999999,1.1241666666666668
2022-09-01 07:00:00,13.0,8.166666666666664,54.24999999999999,54.249999999999986,0.7499999999999999,1.1241666666666668
2022-09-01 08:00:00,15.0,7.416666666666664,48.99999999999999,48.999999999999986,0.7499999999999999,1.1241666666666668
2022-09-01 09:00:00,14.0,7.499999999999998,50.75,50.749999999999986,0.7499999999999999,1.1241666666666668
2022-09-01 10:00:00,19.0,7.916666666666664,53.37499999999999,53.374999999999986,0.7499999999999999,1.1241666666666668
2022-09-01 11:00:00,15.0,7.583333333333332,52.20833333333333,52.20833333333332,0.7499999999999999,1.1241666666666668
2022-09-01 12:00:00,14.0,8.416666666666664,56.29166666666666,56.29166666666665,0.7499999999999999,1.1241666666666668
2022-09-01 13:00:00,17.0,7.33333333333333,48.41666666666666,48.41666666666666,0.7499999999999999,1.1241666666666668
2022-09-01 14:00:00,15.0,6.916666666666664,45.20833333333333,45.20833333333332,0.7499999999999999,1.1241666666666668
2022-09-01 15:00:00,14.0,7.583333333333331,49.29166666666665,49.29166666666665,0.7499999999999999,1.1241666666666668
2022-09-01 16:00:00,16.0,7.666666666666663,49.58333333333333,49.58333333333332,0.7499999999999999,1.1241666666666668
2022-09-01 17:00:00,17.0,6.916666666666663,44.04166666666666,44.04166666666666,0.7499999999999999,1.1241666666666668
2022-09-01 18:00:00,17.0,8.499999999999998,54.54166666666666,54.54166666666665,0.7499999999999999,1.1241666666666668
2022-09-01 19:00:00,18.0,9.833333333333329,62.70833333333333,62.708333333333314,0.7499999999999999,1.1241666666666668
2022-09-01 20:00:00,19.0,11.249999999999996,72.62499999999999,72.62499999999999,0.7499999999999999,1.1241666666666668
2022-09-01 21:00:00,16.0,10.249999999999996,65.33333333333331,65.33333333333331,0.7499999999999999,1.1241666666666668
2022-09-01 22:00:00,19.0,11.333333333333329,72.04166666666664,72.04166666666664,0.7499999999999999,1.1241666666666668
2022-09-01 23:00:00,22.0,12.583333333333329,81.08333333333331,81.08333333333331,0.7499999999999999,1.1241666666666668
2022-09-02 00:00:00,15.0,12.249999999999996,79.91666666666664,79.91666666666664,0.7499999999999999,1.1241666666666668
2022-09-02 01:00:00,21.0,12.583333333333329,81.95833333333333,81.95833333333331,0.7499999999999999,1.1241666666666668
2022-09-02 02:00:00,23.0,13.91666666666666,90.70833333333331,90.70833333333331,0.7499999999999999,1.1241666666666668
2022-09-02 03:00:00,24.0,13.583333333333329,87.5,87.49999999999999,0.7499999999999999,1.1241666666666668
2022-09-02 04:00:00,24.0,12.999999999999996,84.29166666666666,84.29166666666664,0.7499999999999999,1.1241666666666668
2022-09-02 05:00:00,21.0,11.916666666666664,77.58333333333331,77.58333333333331,0.7499999999999999,1.1241666666666668
2022-09-02 06:00:00,22.0,12.249999999999996,79.33333333333331,79.33333333333331,0.7499999999999999,1.1241666666666668
2022-09-02 07:00:00,17.0,10.583333333333329,68.54166666666666,68.54166666666664,0.7499999999999999,1.1241666666666668
2022-09-02 08:00:00,16.0,8.499999999999996,53.95833333333332,53.95833333333332,0.7499999999999999,1.1241666666666668
2022-09-02 09:00:00,14.0,9.499999999999996,62.12499999999999,62.12499999999998,0.7499999999999999,1.1241666666666668
2022-09-02 10:00:00,18.0,9.083333333333329,58.04166666666666,58.04166666666665,0.7499999999999999,1.1241666666666668
2022-09-02 11:00:00,21.0,9.083333333333329,58.04166666666664,58.04166666666665,0.7499999999999999,1.1241666666666668
2022-09-02 12:00:00,19.0,6.499999999999997,43.16666666666666,43.16666666666666,0.7499999999999999,1.1241666666666668
2022-09-02 13:00:00,16.0,6.916666666666663,43.74999999999999,43.749999999999986,0.7499999999999999,1.1241666666666668
2022-09-02 14:00:00,15.0,6.749999999999997,42.87499999999999,42.874999999999986,0.7499999999999999,1.1241666666666668
2022-09-02 15:00:00,19.0,8.416666666666664,54.833333333333314,54.833333333333314,0.7499999999999999,1.1241666666666668
2022-09-02 16:00:00,13.0,6.166666666666663,39.08333333333333,39.08333333333332,0.7499999999999999,1.1241666666666668
2022-09-02 17:00:00,11.0,6.58333333333333,42.29166666666666,42.29166666666666,0.7499999999999999,1.1241666666666668
2022-09-02 18:00:00,20.0,6.916666666666664,43.45833333333333,43.45833333333332,0.7499999999999999,1.1241666666666668
2022-09-02 19:00:00,13.0,7.333333333333331,47.54166666666666,47.54166666666666,0.7499999999999999,1.1241666666666668
2022-09-02 20:00:00,17.0,8.916666666666663,55.99999999999999,55.999999999999986,0.7499999999999999,1.1241666666666668
2022-09-02 21:00:00,15.0,10.58333333333333,67.37499999999999,67.37499999999999,0.7499999999999999,1.1241666666666668
2022-09-02 22:00:00,16.0,9.999999999999996,63.29166666666665,63.29166666666665,0.7499999999999999,1.1241666666666668
2022-09-02 23:00:00,16.0,9.749999999999996,61.833333333333314,61.833333333333314,0.7499999999999999,1.1241666666666668
2022-09-03 00:00:00,15.0,9.166666666666664,60.66666666666666,60.66666666666665,0.7499999999999999,1.1241666666666668
2022-09-03 01:00:00,12.0,9.66666666666666,64.45833333333333,64.45833333333331,0.7499999999999999,1.1241666666666668
2022-09-03 02:00:00,12.0,9.999999999999996,66.49999999999999,66.49999999999999,0.7499999999999999,1.1241666666666668
2022-09-03 03:00:00,12.0,9.999999999999996,66.49999999999999,66.49999999999999,0.7499999999999999,1.1241666666666668
2022-09-03 04:00:00,12.0,9.999999999999996,66.49999999999999,66.49999999999999,0.7499999999999999,1.1241666666666668
2022-09-03 05:00:00,12.0,9.999999999999996,66.49999999999999,66.49999999999999,0.7499999999999999,1.1241666666666668
2022-09-03 06:00:00,12.0,9.999999999999996,66.49999999999999,66.49999999999999,0.7499999999999999,1.1241666666666668
2022-09-03 07:00:00,12.0,9.999999999999996,66.49999999999999,66.49999999999999,0.7499999999999999,1.1241666666666668
2022-09-03 08:00:00,12.0,9.999999999999996,66.49999999999999,66.49999999999999,0.7499999999999999,1.1241666666666668
2022-09-03 09:00:00,12.0,9.999999999999996,66.49999999999999,66.49999999999999,0.7499999999999999,1.1241666666666668
2022-09-03 10:00:00,12.0,9.41666666666666,62.41666666666666,62.41666666666665,0.7499999999999999,1.1241666666666668
2022-09-03 11:00:00,11.0,8.416666666666663,55.41666666666666,55.41666666666666,0.7499999999999999,1.1241666666666668
2022-09-03 12:00:00,10.0,7.999999999999996,52.49999999999999,52.499999999999986,0.7499999999999999,1.1241666666666668
2022-09-03 13:00:00,10.0,7.999999999999996,52.49999999999999,52.499999999999986,0.7499999999999999,1.1241666666666668
2022-09-03 14:00:00,10.0,7.999999999999996,52.49999999999999,52.499999999999986,0.7499999999999999,1.1241666666666668
2022-09-03 15:00:00,10.0,7.999999999999996,52.49999999999999,52.499999999999986,0.7499999999999999,1.1241666666666668
2022-09-03 16:00:00,10.0,7.999999999999996,52.49999999999999,52.499999999999986,0.7499999999999999,1.1241666666666668
2022-09-03 17:00:00,10.0,7.999999999999996,52.49999999999999,52.499999999999986,0.7499999999999999,1.1241666666666668
2022-09-03 18:00:00,10.0,7.999999999999996,52.49999999999999,52.499999999999986,0.7499999999999999,1.1241666666666668
2022-09-03 19:00:00,10.0,7.999999999999996,52.49999999999999,52.499999999999986,0.7499999999999999,1.1241666666666668
2022-09-03 20:00:00,10.0,7.999999999999996,52.49999999999999,52.499999999999986,0.7499999999999999,1.1241666666666668
2022-09-03 21:00:00,10.0,7.999999999999996,52.49999999999999,52.499999999999986,0.7499999999999999,1.1241666666666668
2022-09-03 22:00:00,10.0,7.999999999999996,52.49999999999999,52.499999999999986,0.7499999999999999,1.1241666666666668
2022-09-03 23:00:00,10.0,7.999999999999996,52.49999999999999,52.499999999999986,0.7499999999999999,1.1241666666666668
2022-09-04 00:00:00,10.0,8.333333333333329,54.83333333333333,54.83333333333332,0.7499999999999999,1.1241666666666668
2022-09-04 01:00:00,11.0,9.583333333333329,63.58333333333333,63.583333333333314,0.7499999999999999,1.1241666666666668
2022-09-04 02:00:00,12.0,9.66666666666666,64.16666666666666,64.16666666666666,0.7499999999999999,1.1241666666666668
2022-09-04 03:00:00,11.0,8.999999999999995,59.49999999999999,59.499999999999986,0.7499999999999999,1.1241666666666668
2022-09-04 04:00:00,11.0,8.999999999999995,59.49999999999999,59.499999999999986,0.7499999999999999,1.1241666666666668
2022-09-04 05:00:00,11.0,8.999999999999995,59.49999999999999,59.499999999999986,0.7499999999999999,1.1241666666666668
2022-09-04 06:00:00,11.0,8.999999999999995,59.49999999999999,59.499999999999986,0.7499999999999999,1.1241666666666668
2022-09-04 07:00:00,11.0,8.083333333333329,53.083333333333314,53.08333333333332,0.7499999999999999,1.1241666666666668
2022-09-04 08:00:00,10.0,7.249999999999996,47.24999999999999,47.24999999999999,0.7499999999999999,1.1241666666666668
2022-09-04 09:00:00,8.0,5.9999999999999964,38.49999999999999,38.5,0.7499999999999999,1.1241666666666668
2022-09-04 10:00:00,8.0,5.9999999999999964,38.49999999999999,38.5,0.7499999999999999,1.1241666666666668
2022-09-04 11:00:00,8.0,5.9999999999999964,38.49999999999999,38.5,0.7499999999999999,1.1241666666666668
2022-09-04 12:00:00,8.0,5.9999999999999964,38.49999999999999,38.5,0.7499999999999999,1.1241666666666668
2022-09-04 13:00:00,8.0,6.249999999999996,40.24999999999999,40.24999999999999,0.7499999999999999,1.1241666666666668
2022-09-04 14:00:00,8.0,5.9999999999999964,38.49999999999999,38.499999999999986,0.7499999999999999,1.1241666666666668
2022-09-04 15:00:00,8.0,5.9999999999999964,38.49999999999999,38.499999999999986,0.7499999999999999,1.1241666666666668
2022-09-04 16:00:00,9.0,6.749999999999996,43.74999999999999,43.74999999999999,0.7499999999999999,1.1241666666666668
